component_name	component_version	package_or_native_component	upstream_source	license_expression	selected_license_branch	authoritative_private_license_path	public_legal_file_path	legal_file_sha256	notice_path	artifacts	distribution_kind	inclusion_reason	exclusion_reason	verification_status
windows-interface	0.59.3	rust-package	https://crates.io/crates/windows-interface/0.59.3	MIT OR Apache-2.0	NOT_SELECTED						HOST_PROC_MACRO		Host-only compilation-unit proof: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:winrt_notification-> tauri-winrt-notification@0.7.3 -normal:windows-> windows@0.61.3 -normal:windows_collections-> windows-collections@0.2.0 -normal:windows_core-> windows-core@0.61.2 -normal:windows_interface-> windows-interface@0.59.3. No independent target unit or generated-material proof.	PASS
windows-link	0.1.3	rust-package	https://crates.io/crates/windows-link/0.1.3	MIT OR Apache-2.0	MIT	licenses/windows-link-0.1.3-license-mit-MIT-7d7d8973f0-c2cfccb812fe.txt	licenses/windows-0.58.0-license-mit-MIT-b579a88e48-c2cfccb812fe.txt	c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383		windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:winrt_notification-> tauri-winrt-notification@0.7.3 -normal:windows-> windows@0.61.3 -normal:windows_collections-> windows-collections@0.2.0 -normal:windows_core-> windows-core@0.61.2 -normal:windows_link-> windows-link@0.1.3. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
windows-link	0.2.1	rust-package	https://crates.io/crates/windows-link/0.2.1	MIT OR Apache-2.0	MIT	licenses/windows-link-0.2.1-license-mit-MIT-e7b118976c-c2cfccb812fe.txt	licenses/windows-0.58.0-license-mit-MIT-b579a88e48-c2cfccb812fe.txt	c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383		windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_display-> mcraw4vulkan-display@0.1.0 -normal:wgpu-> wgpu@24.0.5 -normal:hal-> wgpu-hal@24.0.4 -normal:ash-> ash@0.38.0+1.3.281 -normal:libloading-> libloading@0.8.9 -normal:windows_link-> windows-link@0.2.1. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
windows-numerics	0.2.0	rust-package	https://crates.io/crates/windows-numerics/0.2.0	MIT OR Apache-2.0	MIT	licenses/windows-numerics-0.2.0-license-mit-MIT-5f68d3c326-c2cfccb812fe.txt	licenses/windows-0.58.0-license-mit-MIT-b579a88e48-c2cfccb812fe.txt	c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383		windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:winrt_notification-> tauri-winrt-notification@0.7.3 -normal:windows-> windows@0.61.3 -normal:windows_numerics-> windows-numerics@0.2.0. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
windows-result	0.2.0	rust-package	https://crates.io/crates/windows-result/0.2.0	MIT OR Apache-2.0	MIT	licenses/windows-result-0.2.0-license-mit-MIT-8cc89dab7f-c2cfccb812fe.txt	licenses/windows-0.58.0-license-mit-MIT-b579a88e48-c2cfccb812fe.txt	c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383		windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_display-> mcraw4vulkan-display@0.1.0 -normal:wgpu-> wgpu@24.0.5 -normal:hal-> wgpu-hal@24.0.4 -normal:windows-> windows@0.58.0 -normal:windows_core-> windows-core@0.58.0 -normal:windows_result-> windows-result@0.2.0. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
windows-result	0.3.4	rust-package	https://crates.io/crates/windows-result/0.3.4	MIT OR Apache-2.0	MIT	licenses/windows-result-0.3.4-license-mit-MIT-452536cc74-c2cfccb812fe.txt	licenses/windows-0.58.0-license-mit-MIT-b579a88e48-c2cfccb812fe.txt	c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383		windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:winrt_notification-> tauri-winrt-notification@0.7.3 -normal:windows-> windows@0.61.3 -normal:windows_collections-> windows-collections@0.2.0 -normal:windows_core-> windows-core@0.61.2 -normal:windows_result-> windows-result@0.3.4. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
Windows-runtime	SYSTEM	native-component	https://learn.microsoft.com/windows/	NOT_DISTRIBUTED	NOT_APPLICABLE					windows-x64	SYSTEM_DEPENDENCY_NOT_BUNDLED	No vcruntime, msvcp, concrt, ucrtbase, API-set DLL payload, merge module, or bootstrapper redistributable is bundled; imported CRT and UCRT APIs are system-provided		PASS
windows-strings	0.1.0	rust-package	https://crates.io/crates/windows-strings/0.1.0	MIT OR Apache-2.0	MIT	licenses/windows-strings-0.1.0-license-mit-MIT-d7c2d23b47-c2cfccb812fe.txt	licenses/windows-0.58.0-license-mit-MIT-b579a88e48-c2cfccb812fe.txt	c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383		windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_display-> mcraw4vulkan-display@0.1.0 -normal:wgpu-> wgpu@24.0.5 -normal:hal-> wgpu-hal@24.0.4 -normal:windows-> windows@0.58.0 -normal:windows_core-> windows-core@0.58.0 -normal:windows_strings-> windows-strings@0.1.0. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
windows-strings	0.4.2	rust-package	https://crates.io/crates/windows-strings/0.4.2	MIT OR Apache-2.0	MIT	licenses/windows-strings-0.4.2-license-mit-MIT-754aa3a4e1-c2cfccb812fe.txt	licenses/windows-0.58.0-license-mit-MIT-b579a88e48-c2cfccb812fe.txt	c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383		windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:winrt_notification-> tauri-winrt-notification@0.7.3 -normal:windows-> windows@0.61.3 -normal:windows_collections-> windows-collections@0.2.0 -normal:windows_core-> windows-core@0.61.2 -normal:windows_strings-> windows-strings@0.4.2. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
windows-sys	0.61.2	rust-package	https://crates.io/crates/windows-sys/0.61.2	MIT OR Apache-2.0	MIT	licenses/windows-sys-0.61.2-license-mit-MIT-36170235ba-c2cfccb812fe.txt	licenses/windows-0.58.0-license-mit-MIT-b579a88e48-c2cfccb812fe.txt	c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383		windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_display-> mcraw4vulkan-display@0.1.0 -normal:wgpu-> wgpu@24.0.5 -normal:hal-> wgpu-hal@24.0.4 -normal:naga-> naga@24.0.0 -normal:codespan_reporting-> codespan-reporting@0.11.1 -normal:termcolor-> termcolor@1.4.1 -normal:winapi_util-> winapi-util@0.1.11 -normal:windows_sys-> windows-sys@0.61.2. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
windows-targets	0.52.6	rust-package	https://crates.io/crates/windows-targets/0.52.6	MIT OR Apache-2.0	MIT	licenses/windows-targets-0.52.6-license-mit-MIT-8bd1e9e811-c2cfccb812fe.txt	licenses/windows-0.58.0-license-mit-MIT-b579a88e48-c2cfccb812fe.txt	c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383		windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_display-> mcraw4vulkan-display@0.1.0 -normal:wgpu-> wgpu@24.0.5 -normal:hal-> wgpu-hal@24.0.4 -normal:windows-> windows@0.58.0 -normal:windows_core-> windows-core@0.58.0 -normal:windows_result-> windows-result@0.2.0 -normal:windows_targets-> windows-targets@0.52.6. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
windows-threading	0.1.0	rust-package	https://crates.io/crates/windows-threading/0.1.0	MIT OR Apache-2.0	MIT	licenses/windows-threading-0.1.0-license-mit-MIT-48d16ed256-c2cfccb812fe.txt	licenses/windows-0.58.0-license-mit-MIT-b579a88e48-c2cfccb812fe.txt	c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383		windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:winrt_notification-> tauri-winrt-notification@0.7.3 -normal:windows-> windows@0.61.3 -normal:windows_future-> windows-future@0.2.1 -normal:windows_threading-> windows-threading@0.1.0. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
windows-version	0.1.7	rust-package	https://crates.io/crates/windows-version/0.1.7	MIT OR Apache-2.0	MIT	licenses/windows-version-0.1.7-license-mit-MIT-bad3ea2aca-c2cfccb812fe.txt	licenses/windows-0.58.0-license-mit-MIT-b579a88e48-c2cfccb812fe.txt	c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383		windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:winrt_notification-> tauri-winrt-notification@0.7.3 -normal:windows_version-> windows-version@0.1.7. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
windows_aarch64_gnullvm	0.52.6	rust-package	https://crates.io/crates/windows_aarch64_gnullvm/0.52.6	MIT OR Apache-2.0	NOT_SELECTED						TARGET_NOT_APPLICABLE		Locked for another target/optional graph but unreachable from production or dev roots on the four audited release targets. License expression verified from locally cached exact crate source windows_aarch64_gnullvm-0.52.6.	PASS
windows_aarch64_msvc	0.52.6	rust-package	https://crates.io/crates/windows_aarch64_msvc/0.52.6	MIT OR Apache-2.0	NOT_SELECTED						TARGET_NOT_APPLICABLE		Locked for another target/optional graph but unreachable from production or dev roots on the four audited release targets. License expression verified from locally cached exact crate source windows_aarch64_msvc-0.52.6.	PASS
windows_i686_gnu	0.52.6	rust-package	https://crates.io/crates/windows_i686_gnu/0.52.6	MIT OR Apache-2.0	NOT_SELECTED						TARGET_NOT_APPLICABLE		Locked for another target/optional graph but unreachable from production or dev roots on the four audited release targets. License expression verified from locally cached exact crate source windows_i686_gnu-0.52.6.	PASS
windows_i686_gnullvm	0.52.6	rust-package	https://crates.io/crates/windows_i686_gnullvm/0.52.6	MIT OR Apache-2.0	NOT_SELECTED						TARGET_NOT_APPLICABLE		Locked for another target/optional graph but unreachable from production or dev roots on the four audited release targets. License expression verified from locally cached exact crate source windows_i686_gnullvm-0.52.6.	PASS
windows_i686_msvc	0.52.6	rust-package	https://crates.io/crates/windows_i686_msvc/0.52.6	MIT OR Apache-2.0	NOT_SELECTED						TARGET_NOT_APPLICABLE		Locked for another target/optional graph but unreachable from production or dev roots on the four audited release targets. License expression verified from locally cached exact crate source windows_i686_msvc-0.52.6.	PASS
windows_x86_64_gnu	0.52.6	rust-package	https://crates.io/crates/windows_x86_64_gnu/0.52.6	MIT OR Apache-2.0	NOT_SELECTED						TARGET_NOT_APPLICABLE		Locked for another target/optional graph but unreachable from production or dev roots on the four audited release targets. License expression verified from locally cached exact crate source windows_x86_64_gnu-0.52.6.	PASS
windows_x86_64_gnullvm	0.52.6	rust-package	https://crates.io/crates/windows_x86_64_gnullvm/0.52.6	MIT OR Apache-2.0	NOT_SELECTED						TARGET_NOT_APPLICABLE		Locked for another target/optional graph but unreachable from production or dev roots on the four audited release targets. License expression verified from locally cached exact crate source windows_x86_64_gnullvm-0.52.6.	PASS
windows_x86_64_msvc	0.52.6	rust-package	https://crates.io/crates/windows_x86_64_msvc/0.52.6	MIT OR Apache-2.0	MIT	licenses/windows_x86_64_msvc-0.52.6-license-mit-MIT-8be7b946a2-c2cfccb812fe.txt	licenses/windows-0.58.0-license-mit-MIT-b579a88e48-c2cfccb812fe.txt	c2cfccb812fe482101a8f04597dfc5a9991a6b2748266c47ac91b6a5aae15383		windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_display-> mcraw4vulkan-display@0.1.0 -normal:wgpu-> wgpu@24.0.5 -normal:hal-> wgpu-hal@24.0.4 -normal:windows-> windows@0.58.0 -normal:windows_core-> windows-core@0.58.0 -normal:windows_result-> windows-result@0.2.0 -normal:windows_targets-> windows-targets@0.52.6 -normal:windows_x86_64_msvc-> windows_x86_64_msvc@0.52.6. Observed unit contexts: HOST_BUILD_SCRIPT,TARGET_LINKED_RUNTIME.		PASS
winnow	1.0.4	rust-package	https://crates.io/crates/winnow/1.0.4	MIT	MIT	licenses/winnow-1.0.4-LICENSE-MIT-MIT-889e53dad2-cb5aedb296c5.txt	licenses/winnow-1.0.4-LICENSE-MIT-MIT-889e53dad2-cb5aedb296c5.txt	cb5aedb296c5246d1f22e9099f925a65146f9f0d6b4eebba97fd27a6cdbbab2d		arch-x86_64,el10-x86_64,fedora44-x86_64,ubuntu-amd64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:zbus-> zbus@5.19.0 -normal:winnow-> winnow@1.0.4. Observed unit contexts: HOST_BUILD_DEPENDENCY,HOST_PROC_MACRO_SUPPORT,TARGET_LINKED_RUNTIME.		PASS
winresource	0.1.31	rust-package	https://crates.io/crates/winresource/0.1.31	MIT	NOT_SELECTED						HOST_BUILD_DEPENDENCY		Host-only compilation-unit proof: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -build:winresource-> winresource@0.1.31. No independent target unit or generated-material proof.	PASS
xml-rs	0.8.29	rust-package	https://crates.io/crates/xml-rs/0.8.29	MIT	NOT_SELECTED						HOST_BUILD_DEPENDENCY		Host-only compilation-unit proof: mcraw4vulkan -normal:mcraw4vulkan_display-> mcraw4vulkan-display@0.1.0 -normal:wgpu-> wgpu@24.0.5 -normal:hal-> wgpu-hal@24.0.4 -normal:glutin_wgl_sys-> glutin_wgl_sys@0.6.1 -build:gl_generator-> gl_generator@0.14.0 -normal:xml-> xml-rs@0.8.29. No independent target unit or generated-material proof.	PASS
xxhash-rust	0.8.18	rust-package	https://crates.io/crates/xxhash-rust/0.8.18	BSL-1.0	BSL-1.0	licenses/xxhash-rust-0.8.18-LICENSE-BSL-1_0-db2060cc33-c9bff7573892.txt	licenses/xxhash-rust-0.8.18-LICENSE-BSL-1_0-db2060cc33-c9bff7573892.txt	c9bff75738922193e67fa726fa225535870d2aa1059f91452c411736284ad566		arch-x86_64,el10-x86_64,fedora44-x86_64,macos-universal,ubuntu-amd64,windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_audio-> mcraw4vulkan-audio@0.1.0 -normal:mcraw4vulkan_core-> mcraw4vulkan-core@0.1.0 -normal:xxhash_rust-> xxhash-rust@0.8.18. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
zbus	5.19.0	rust-package	https://crates.io/crates/zbus/5.19.0	MIT	MIT	licenses/zbus-5.19.0-LICENSE-MIT-3b190cf14f-260e4ff3fc49.txt	licenses/zbus-5.19.0-LICENSE-MIT-3b190cf14f-260e4ff3fc49.txt	260e4ff3fc493695880c90774283eb1e3d018f898fabe655bbd52dd2cbd2fcad		arch-x86_64,el10-x86_64,fedora44-x86_64,ubuntu-amd64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:zbus-> zbus@5.19.0. Observed unit contexts: TARGET_LINKED_RUNTIME.		PASS
zbus_macros	5.19.0	rust-package	https://crates.io/crates/zbus_macros/5.19.0	MIT	NOT_SELECTED						HOST_PROC_MACRO		Host-only compilation-unit proof: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:zbus-> zbus@5.19.0 -normal:zbus_macros-> zbus_macros@5.19.0. No independent target unit or generated-material proof.	PASS
zbus_names	4.3.4	rust-package	https://crates.io/crates/zbus_names/4.3.4	MIT	MIT	licenses/zbus_names-4.3.4-LICENSE-MIT-46251fbca9-260e4ff3fc49.txt	licenses/zbus-5.19.0-LICENSE-MIT-3b190cf14f-260e4ff3fc49.txt	260e4ff3fc493695880c90774283eb1e3d018f898fabe655bbd52dd2cbd2fcad		arch-x86_64,el10-x86_64,fedora44-x86_64,ubuntu-amd64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:zbus-> zbus@5.19.0 -normal:zbus_names-> zbus_names@4.3.4. Observed unit contexts: HOST_PROC_MACRO_SUPPORT,TARGET_LINKED_RUNTIME.		PASS
zcheapstr	1.1.0	rust-package	https://crates.io/crates/zcheapstr/1.1.0	MIT	MIT	licenses/zcheapstr-1.1.0-LICENSE-MIT-87ca2f4ebe-59871bb1612f.txt	licenses/zcheapstr-1.1.0-LICENSE-MIT-87ca2f4ebe-59871bb1612f.txt	59871bb1612f8a0569655c10b995636827eceab42c6578cebdc45ad2922e0142		arch-x86_64,el10-x86_64,fedora44-x86_64,ubuntu-amd64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:zbus-> zbus@5.19.0 -normal:zbus_names-> zbus_names@4.3.4 -normal:zvariant-> zvariant@5.14.0 -normal:zcheapstr-> zcheapstr@1.1.0. Observed unit contexts: HOST_PROC_MACRO_SUPPORT,TARGET_LINKED_RUNTIME.		PASS
zerocopy	0.8.56	rust-package	https://crates.io/crates/zerocopy/0.8.56	BSD-2-Clause OR Apache-2.0 OR MIT	MIT	licenses/zerocopy-0.8.56-LICENSE-MIT-MIT-fb76a53a36-1a2f5c12ddc9.txt	licenses/zerocopy-0.8.56-LICENSE-MIT-MIT-fb76a53a36-1a2f5c12ddc9.txt	1a2f5c12ddc934d58956aa5dbdd3255fe55fd957633ab7d0d39e4f0daa73f7df		arch-x86_64,el10-x86_64,fedora44-x86_64,macos-universal,ubuntu-amd64,windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_fuse-> mcraw4vulkan-fuse@0.1.0 -normal:fuser-> fuser@0.17.0 -normal:zerocopy-> zerocopy@0.8.56. Observed unit contexts: HOST_BUILD_SCRIPT,TARGET_LINKED_RUNTIME.		PASS
zerocopy-derive	0.8.56	rust-package	https://crates.io/crates/zerocopy-derive/0.8.56	BSD-2-Clause OR Apache-2.0 OR MIT	NOT_SELECTED						HOST_PROC_MACRO		Host-only compilation-unit proof: mcraw4vulkan -normal:mcraw4vulkan_fuse-> mcraw4vulkan-fuse@0.1.0 -normal:fuser-> fuser@0.17.0 -normal:zerocopy-> zerocopy@0.8.56 -normal:zerocopy_derive-> zerocopy-derive@0.8.56. No independent target unit or generated-material proof.	PASS
zmij	1.0.23	rust-package	https://crates.io/crates/zmij/1.0.23	MIT	MIT	licenses/zmij-1.0.23-LICENSE-MIT-MIT-924e3b3672-23f18e03dc49.txt	licenses/adler2-2.0.1-LICENSE-MIT-MIT-ceec63d9fa-23f18e03dc49.txt	23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3		arch-x86_64,el10-x86_64,fedora44-x86_64,macos-universal,ubuntu-amd64,windows-x64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_audio-> mcraw4vulkan-audio@0.1.0 -normal:mcraw4vulkan_mcrawcontainer-> mcraw4vulkan-mcrawcontainer@0.1.0 -normal:serde_json-> serde_json@1.0.151 -normal:zmij-> zmij@1.0.23. Observed unit contexts: HOST_BUILD_SCRIPT,TARGET_LINKED_RUNTIME.		PASS
zvariant	5.14.0	rust-package	https://crates.io/crates/zvariant/5.14.0	MIT	MIT	licenses/zvariant-5.14.0-LICENSE-MIT-b54576a164-260e4ff3fc49.txt	licenses/zbus-5.19.0-LICENSE-MIT-3b190cf14f-260e4ff3fc49.txt	260e4ff3fc493695880c90774283eb1e3d018f898fabe655bbd52dd2cbd2fcad		arch-x86_64,el10-x86_64,fedora44-x86_64,ubuntu-amd64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:zbus-> zbus@5.19.0 -normal:zbus_names-> zbus_names@4.3.4 -normal:zvariant-> zvariant@5.14.0. Observed unit contexts: HOST_PROC_MACRO_SUPPORT,TARGET_LINKED_RUNTIME.		PASS
zvariant_derive	5.14.0	rust-package	https://crates.io/crates/zvariant_derive/5.14.0	MIT	NOT_SELECTED						HOST_PROC_MACRO		Host-only compilation-unit proof: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:zbus-> zbus@5.19.0 -normal:zbus_macros-> zbus_macros@5.19.0 -normal:zbus_names-> zbus_names@4.3.4 -normal:zvariant-> zvariant@5.14.0 -normal:zvariant_derive-> zvariant_derive@5.14.0. No independent target unit or generated-material proof.	PASS
zvariant_utils	4.0.0	rust-package	https://crates.io/crates/zvariant_utils/4.0.0	MIT	MIT	licenses/zvariant_utils-4.0.0-LICENSE-MIT-f749330e69-23f18e03dc49.txt	licenses/adler2-2.0.1-LICENSE-MIT-MIT-ceec63d9fa-23f18e03dc49.txt	23f18e03dc49df91622fe2a76176497404e46ced8a715d9d2b67a7446571cca3		arch-x86_64,el10-x86_64,fedora44-x86_64,ubuntu-amd64	TARGET_LINKED_RUNTIME	Target compilation-unit owner: mcraw4vulkan -normal:mcraw4vulkan_preflight-> mcraw4vulkan-preflight@0.1.0 -normal:notify_rust-> notify-rust@4.17.0 -normal:zbus-> zbus@5.19.0 -normal:zbus_names-> zbus_names@4.3.4 -normal:zvariant-> zvariant@5.14.0 -normal:zvariant_utils-> zvariant_utils@4.0.0. Observed unit contexts: HOST_PROC_MACRO_SUPPORT,TARGET_LINKED_RUNTIME.		PASS
